5162.0702,5165.1561,5092.9061,5098.805,85451916,8.02E+10
5084.3505,5188.85,5079.4417,5161.2823,105652530,9.82E+10
5184.6752,5258.0056,5182.0632,5244.2134,117998472,1.07E+11
5241.7376,5255.1689,5215.884,5236.9151,113666294,1.11E+11
5235.1248,5267.4061,5221.698,5235.4761,129264398,1.26E+11
5236.0624,5257.8279,5161.1524,5167.2291,150219142,1.43E+11
5166.0391,5166.0391,5081.9093,5095.3481,116522533,1.18E+11
5073.6858,5082.7599,5029.8833,5047.8973,99979184,1.00E+11
5012.0011,5044.1972,5008.3676,5025.4907,80055439,8.20E+10
5027.2784,5052.3501,5007.5596,5044.9367,86011038,8.72E+10
5049.0514,5054.3122,4998.1479,5012.4716,82936330,8.56E+10
5024.604,5040.2408,5005.8413,5020.2216,88486415,9.25E+10
5010.5104,5010.513,4954.7856,4968.041,73705957,7.76E+10
4967.6021,4978.9896,4923.1116,4927.7757,74077104,7.80E+10
4920.6682,4935.5695,4901.0364,4902.4853,63496450,6.50E+10
4926.4548,4926.4548,4863.662,4889.4069,60345525,6.00E+10
4905.4209,4930.5853,4889.319,4897.6306,63150159,6.15E+10
4894.9416,4909.411,4850.5879,4888.3484,61395620,5.89E+10
4889.2595,4916.8046,4878.0072,4897.6525,59672314,5.69E+10
4904.2568,4935.6277,4872.3024,4881.402,72646940,7.01E+10
4882.1624,4920.6768,4882.1624,4906.4289,81259730,7.46E+10
4901.5021,4915.3452,4853.8425,4904.9949,86347265,7.86E+10
4904.0828,5018.0642,4876.8117,4954.3102,88027695,8.93E+10
4945.7188,4963.0886,4919.5937,4929.8513,66167513,6.33E+10
4946.2757,4991.6959,4941.9109,4975.7561,78998277,8.14E+10
4975.1128,4975.1128,4890.7563,4892.3397,72363369,7.32E+10
4892.4609,4901.001,4851.39,4862.2803,63965372,6.39E+10
4868.4367,4936.9848,4868.4367,4910.2052,70076404,7.41E+10
4912.1075,4925.4416,4871.5569,4875.2493,63910112,6.83E+10
4875.543,4888.1914,4853.5946,4878.9678,60606408,6.02E+10
4881.6144,4887.2957,4823.4288,4878.9722,68785493,6.40E+10
4876.1594,4961.1943,4868.4348,4961.1943,77096401,7.20E+10
4988.2938,5051.5643,4985.9488,5036.6566,79096556,8.03E+10
5007.0666,5020.2236,4960.8385,4970.529,72092198,7.06E+10
4974.7343,5027.7894,4955.8258,5022.1048,83216275,8.27E+10
5025.3029,5041.2355,4972.7168,4995.4616,85072951,8.42E+10
4987.8364,5016.9371,4974.3632,4974.3632,81278227,8.22E+10
4962.3495,4967.0484,4896.0073,4908.6477,74155656,7.24E+10
4917.4174,4967.7453,4911.3756,4950.0259,79582687,7.97E+10
4947.8954,4984.4037,4938.1025,4975.6732,85762155,8.36E+10
5007.7126,5080.9295,5007.7126,5080.9295,108706305,1.05E+11
5084.4677,5084.6884,5026.064,5026.064,102907395,1.01E+11
4994.5684,5001.5089,4922.0836,4953.3271,73158777,7.27E+10
4958.2465,4972.7625,4921.1123,4961.6853,64868443,6.21E+10
4967.1949,5009.9404,4955.0555,5009.3572,69036507,6.56E+10
5005.5525,5011.0127,4954.1075,4954.1075,65534982,6.36E+10
4951.0354,4957.2357,4906.3624,4956.7929,69899271,6.54E+10
4961.8072,5056.5575,4953.1478,5033.8167,82038850,7.44E+10
5029.854,5049.3606,5017.4677,5039.2712,70514508,6.59E+10
5038.356,5086.9729,5036.5028,5064.3325,78221408,7.37E+10
5061.0029,5115.2478,5057.2839,5115.2478,88321430,8.65E+10
5131.1312,5151.6944,5089.3126,5095.2164,103688878,1.01E+11
5055.5165,5074.9035,5012.3843,5057.8108,82786016,8.27E+10
5046.3594,5049.2193,4979.1948,4988.1408,73818154,7.60E+10
4982.9535,4985.4405,4904.3222,4926.2085,66505759,6.72E+10
4941.7607,4994.4433,4937.0284,4955.078,66443425,6.95E+10
4940.903,5022.4285,4940.903,5009.1385,65785130,6.70E+10
5005.6299,5033.185,4974.0324,4974.0324,74329833,7.78E+10
4970.2403,5108.8037,4970.2403,5099.5177,94670752,1.01E+11
5087.0091,5162.1513,5087.0091,5162.1513,92202920,1.04E+11
5180.7418,5237.4102,5159.3315,5168.1222,94527996,1.09E+11
5171.484,5192.8838,5124.7981,5192.8838,94657680,1.04E+11
5204.4848,5220.2351,5180.0778,5198.7279,94186438,1.04E+11
5191.6687,5191.6687,5126.1532,5150.4983,88129311,9.27E+10
5141.0381,5163.8104,5119.6137,5148.0631,89555999,9.20E+10
5140.4502,5237.5592,5118.2077,5237.5592,114771435,1.14E+11
5250.3398,5279.5896,5228.29,5263.3007,114136339,1.17E+11
5242.6115,5255.7851,5197.5696,5230.2944,96044226,9.99E+10
5217.2913,5273.9678,5206.9728,5262.4946,115603941,1.19E+11
5245.305,5264.3276,5212.5251,5264.3276,131111547,1.38E+11
5263.4594,5263.4594,5171.8514,5202.7058,132941927,1.40E+11
5154.6378,5167.4828,5111.7349,5152.185,112798576,1.23E+11
5138.4051,5208.9999,5119.4281,5119.5739,158947369,1.61E+11
5093.2662,5093.2662,5027.6672,5036.5238,122499224,1.23E+11
5044.1805,5044.1805,4999.8872,5019.4049,109090449,1.15E+11
5008.2958,5020.2648,4890.2253,4894.0496,108292930,1.09E+11
4886.494,4975.9723,4862.5821,4963.2785,102451634,1.08E+11
4934.1838,4954.9574,4912.22,4937.5909,96817996,9.41E+10
4928.1935,4948.0177,4910.6033,4929.8939,98994293,9.22E+10
4936.1238,4976.5805,4878.2891,4878.2891,108192637,1.05E+11
4855.4584,4867.3032,4793.8441,4799.4831,88453144,8.68E+10
4887.9024,4902.7831,4861.2002,4888.5329,82502528,8.12E+10
4887.9142,4896.5752,4851.9692,4894.3625,82238110,8.20E+10
4882.7213,4896.2914,4859.328,4865.7174,84940790,8.31E+10
4872.6061,4912.9917,4864.8159,4878.6745,100202293,9.48E+10
4875.0363,4875.0363,4765.0581,4765.0581,106580926,1.05E+11
4722.6625,4755.9526,4696.9213,4702.1415,77542458,7.65E+10
4706.5504,4709.363,4576.4614,4585.0944,78261611,7.26E+10
4683.8403,4731.8627,4677.1302,4713.5026,71148787,6.94E+10
4658.3884,4667.715,4638.0294,4649.349,58691317,5.77E+10
4685.045,4685.045,4591.6615,4608.1166,61946507,6.21E+10
4600.3526,4690.654,4593.2238,4677.2477,64443337,6.45E+10
4656.1009,4663.032,4636.2385,4641.8665,60077796,5.67E+10
4626.3641,4686.7321,4624.7423,4678.4283,67417406,6.23E+10
4650.5627,4684.5159,4558.0604,4665.8404,98667866,8.42E+10
4751.9846,4838.7588,4749.9444,4795.9105,71612542,6.90E+10
4809.9198,4816.8104,4756.4044,4773.4302,79002361,7.38E+10
4870.469,4900.0866,4850.5281,4877.5573,64332504,6.18E+10
4903.203,4921.7224,4892.5557,4914.044,62754547,5.88E+10
4922.9175,4961.0247,4902.7813,4902.8411,71194127,6.56E+10
4897.0183,4914.48,4872.545,4897.6519,56581521,5.48E+10
4898.1099,4902.0916,4868.197,4880.7194,59252777,5.72E+10
4891.6432,4899.715,4861.7715,4873.1742,67384418,6.55E+10
4873.0271,4898.8054,4837.7669,4837.7669,69451383,6.36E+10
4823.9182,4823.9182,4778.0529,4778.0529,54729263,4.83E+10
4776.5749,4886.402,4766.0716,4885.4293,72191578,6.12E+10
4878.6903,4920.4135,4861.2031,4861.2125,68597298,5.74E+10
4844.1087,4909.7172,4843.5134,4909.7172,72636158,5.98E+10
4929.085,4953.4093,4914.4924,4930.6466,75361088,6.59E+10
4932.0458,4940.2313,4909.6633,4917.7931,68924962,6.10E+10
4925.3243,4951.6237,4787.9062,4850.8904,84594481,7.59E+10
4861.5679,4874.3204,4820.6635,4848.222,61479398,5.41E+10
4844.5474,4905.1604,4821.5516,4867.6825,62628484,5.65E+10
4843.8649,4896.0413,4829.2848,4891.9111,60795192,5.53E+10
4881.6235,4892.5583,4838.9366,4868.475,61012512,5.68E+10
4870.7807,5028.6349,4855.2148,5028.6349,91766077,8.14E+10
5042.6599,5055.0145,5001.5234,5026.3316,64904141,6.06E+10
5025.0207,5067.997,5002.3322,5046.883,80147189,7.20E+10
5040.7227,5074.7097,5021.8958,5074.7097,85358589,7.92E+10
5084.41,5102.4091,5066.2507,5092.8418,97080637,9.16E+10
5100.2619,5100.2619,5016.2363,5044.6638,111630214,1.08E+11
4950.4798,5005.1921,4920.4349,5005.1921,77164628,7.03E+10
5007.4833,5030.3718,4972.6702,4974.9859,81631266,7.71E+10
4962.5936,4991.1275,4928.733,4943.7751,70035687,6.42E+10
4974.9882,5020.2009,4910.1971,5020.2009,99202180,8.57E+10
5024.2046,5038.4798,4996.1699,5032.3746,99620157,8.64E+10
5021.3051,5045.7149,4973.5853,4973.5853,122814214,1.07E+11
4954.7338,4987.5951,4837.1763,4853.2088,119695961,1.03E+11
4858.9164,4931.1098,4856.9033,4902.9598,98274376,8.82E+10
4797.1468,4825.6252,4773.5495,4804.3018,66523897,5.67E+10
4802.8185,4826.5959,4779.6429,4796.1203,73361138,6.41E+10
4795.5267,4893.9284,4786.195,4880.2264,102803894,8.31E+10
4877.6505,4892.5811,4831.5194,4855.5398,96172538,7.97E+10
4863.4922,4917.0919,4852.9834,4889.3606,107847561,9.47E+10
4901.4723,4903.8673,4728.4832,4730.8093,116811446,9.97E+10
4725.2643,4750.5423,4662.7808,4693.7633,73361381,6.33E+10
4678.7844,4776.6879,4668.5413,4776.4896,83416931,7.04E+10
4783.8245,4850.8038,4777.9781,4837.895,81300165,7.28E+10
4795.4129,4853.8105,4768.0393,4847.6634,86751653,7.73E+10
4853.8153,4942.0652,4838.3523,4921.7084,98540830,8.36E+10
4912.0005,4969.0513,4902.7379,4923.9199,86716729,7.57E+10
4926.403,4933.8544,4865.7753,4933.5006,94779602,8.08E+10
4956.8638,4992.9887,4930.4307,4943.5678,85876852,7.86E+10
4955.4855,5002.2491,4933.8967,4965.5908,90263989,8.36E+10
4962.947,4974.2676,4824.142,4848.6417,93076414,8.17E+10
4841.7573,4892.4587,4831.3352,4848.5757,77933436,6.93E+10
4872.9202,4957.9863,4860.1881,4955.2522,90563681,8.26E+10
4976.3929,5018.1092,4941.0098,5002.1602,94092709,8.65E+10
5009.8725,5026.2842,4904.8232,4917.3424,100837073,9.13E+10
4923.5589,4947.7455,4835.8087,4937.1767,95686497,8.43E+10
4942.5792,5116.9934,4923.6727,5112.2411,119071213,1.04E+11
5108.3588,5118.4448,5059.2068,5071.1085,104422166,9.12E+10
5076.555,5086.7298,4999.3368,5002.6051,97463860,8.82E+10
4965.6124,5018.4131,4941.9271,4942.3937,87540969,7.83E+10
5005.9044,5040.5037,4985.1882,5009.4748,91736394,8.13E+10
5064.323,5064.323,4842.6072,4940.4814,122177483,1.04E+11
4888.4128,4955.7835,4879.6945,4897.9781,90934656,7.54E+10
4947.7419,5028.526,4842.5603,4865.7878,107738121,8.85E+10
4973.4043,4990.1939,4886.0568,4933.0425,116573687,9.77E+10
4908.7984,5125.1616,4874.6433,5122.4696,143386233,1.17E+11
5307.56,5349.9438,5244.0447,5244.0447,102190340,9.08E+10
5265.6011,5421.6568,5252.0486,5405.1641,138672387,1.20E+11
5408.0306,5496.0353,5407.1942,5427.6228,124279880,1.09E+11
5458.4194,5662.7898,5457.8254,5652.0056,151401718,1.32E+11
5679.7256,5682.4788,5568.408,5636.4016,134784412,1.22E+11
5628.0624,5710.7334,5610.7353,5710.7334,149871461,1.34E+11
5723.0417,5824.5207,5704.9769,5821.0229,158161026,1.43E+11
5810.1798,5810.1798,5710.7953,5762.5009,148724289,1.34E+11
5775.171,5826.6736,5762.5678,5804.3014,151322505,1.41E+11
5807.7288,5840.6249,5757.9952,5776.6352,169800155,1.59E+11
5777.0111,5777.0111,5583.6142,5625.1221,156029632,1.47E+11
5655.9825,5815.3916,5654.3441,5795.5011,157754136,1.48E+11
5714.3676,5749.3368,5673.7447,5720.0481,140078341,1.26E+11
5727.1749,5866.9221,5720.5516,5852.636,165876073,1.57E+11
5850.7609,5906.4273,5782.3689,5826.0258,178753607,1.73E+11
5858.0464,5877.84,5798.3736,5834.29,179363502,1.69E+11
5847.6296,5939.4979,5765.9069,5921.2105,238317466,2.23E+11
5871.5575,5894.9882,5813.4624,5868.3919,208834859,1.97E+11
5836.0369,5843.468,5724.1257,5744.2215,199104763,1.82E+11
5775.5497,5833.0223,5750.3296,5794.7878,228750284,2.16E+11
5757.8379,5763.5806,5591.6651,5591.6651,221181631,2.08E+11
5547.6561,5550.7601,5346.2139,5370.4209,178333017,1.65E+11
5370.1234,5487.7654,5370.1234,5432.9438,149261082,1.41E+11
5447.8795,5447.8795,5333.7848,5431.9779,144956608,1.35E+11
5394.8787,5589.4127,5380.8535,5571.5251,176164730,1.61E+11
5549.6711,5629.2277,5507.3576,5521.251,178432937,1.66E+11
5622.1402,5625.095,5505.8058,5591.0427,181954823,1.69E+11
5589.478,5634.6618,5513.392,5525.9922,207150045,1.84E+11
5515.7856,5533.0525,5415.7549,5518.3087,176820735,1.54E+11
5522.1801,5555.1227,5486.7986,5505.6985,166713931,1.50E+11
5501.183,5501.183,5333.2557,5387.3756,172655255,1.54E+11
5359.0087,5418.3293,5308.0621,5328.8085,152846465,1.40E+11
5298.5024,5432.5207,5236.7529,5381.11,178608679,1.54E+11
5424.8642,5557.1556,5388.2464,5557.1556,224349236,2.01E+11
5551.0029,5591.6863,5458.7596,5500.9359,249333993,2.16E+11
5456.381,5456.4199,5272.1903,5279.7507,214252213,1.86E+11
5245.6999,5480.1728,5245.5313,5340.1057,285680249,2.30E+11
5458.6153,5512.6438,5353.5735,5381.2266,266967220,2.15E+11
5390.0294,5395.554,5256.7934,5328.1279,264964318,2.10E+11
5295.2878,5295.2878,5125.154,5146.6204,206891261,1.68E+11
5158.2467,5253.388,5108.2823,5112.9515,232446864,1.84E+11
5067.225,5067.3068,4984.993,5047.2277,149828330,1.13E+11
5025.2913,5072.6687,4994.0501,5017.4403,156042877,1.17E+11
5017.8842,5093.7952,4964.623,5027.3875,208854087,1.55E+11
5038.5435,5149.6229,5004.552,5059.284,262833265,1.96E+11
5044.3466,5045.0755,4835.4825,4840.5434,241783579,1.91E+11
4777.2977,4777.2977,4649.2158,4651.538,146166142,1.12E+11
4659.1431,4750.418,4643.1096,4666.2814,145951113,1.11E+11
4667.6243,4677.9779,4619.46,4667.3534,120213129,8.73E+10
4667.2836,4706.5253,4614.2779,4683.3252,143874768,1.06E+11
4660.999,4660.999,4527.9685,4527.9685,124124004,9.22E+10
4502.7348,4544.3864,4497.3858,4523.9449,93511607,6.73E+10
4532.1699,4555.2331,4494.5521,4507.8406,94828533,7.02E+10
4512.4088,4526.2699,4433.0271,4442.7279,113218903,8.29E+10
4439.485,4452.5007,4394.8339,4398.4427,85271156,6.16E+10
4402.8668,4403.7282,4306.2006,4306.2006,75297356,5.67E+10
4294.2696,4295.0379,4189.1098,4189.1098,66099677,4.77E+10
4176.4739,4240.7162,4151.414,4203.9772,71511205,4.77E+10
4211.6235,4266.8811,4211.1908,4235.2746,58513770,4.25E+10
4254.2875,4301.4692,4188.594,4301.4692,77753727,5.42E+10
4307.2196,4370.898,4297.9632,4341.4922,67279935,4.93E+10
4318.4417,4359.4637,4315.9525,4341.4133,71657478,5.25E+10
4338.17,4363.2181,4292.8296,4318.7091,70630305,5.16E+10
4315.6846,4322.8895,4292.0872,4298.938,58485735,4.06E+10
4308.2518,4370.8568,4291.9624,4370.8568,69496672,4.78E+10
4373.6333,4395.0631,4352.8102,4354.6997,72781531,5.29E+10
4347.8112,4351.4382,4297.4773,4307.1386,83371611,5.55E+10
4303.7308,4347.1786,4297.6681,4334.6309,74562113,4.84E+10
4336.8779,4364.0963,4330.7437,4347.0758,69274744,5.00E+10
4347.3555,4350.9338,4271.6362,4282.9863,72005181,5.06E+10
4286.5474,4325.9474,4278.761,4317.5239,67679614,4.48E+10
4314.8757,4316.5413,4267.2889,4282.3935,68355085,4.66E+10
4281.8606,4319.4941,4274.1955,4289.5591,68910889,4.92E+10
4288.7717,4354.1986,4280.6556,4286.231,85153595,6.15E+10
4277.2967,4289.6278,4264.6001,4278.2802,69556937,4.97E+10
4288.3234,4297.0238,4223.4585,4235.0346,81153450,5.92E+10
4210.8786,4210.8786,4071.6898,4075.6217,73448737,5.22E+10
4112.807,4182.1983,4110.527,4131.6949,55491244,4.11E+10
4131.9567,4179.7233,4125.9356,4176.1098,47494449,3.56E+10
4168.0363,4192.6955,4138.9346,4168.9399,49964185,3.74E+10
4161.2702,4272.8081,4159.7661,4263.3345,54219393,4.03E+10
4208.4053,4241.3508,4194.305,4218.6618,45032933,3.43E+10
4225.5124,4244.9521,4132.7639,4233.5432,60383673,4.38E+10
4274.7218,4276.9745,4215.0226,4227.354,41841941,3.27E+10
4231.144,4260.289,4204.486,4246.4287,47110425,3.54E+10
4259.7614,4274.0116,4225.1345,4240.3729,46967852,3.47E+10
4247.8991,4315.1081,4245.1504,4311.2792,46260174,3.39E+10
4307.2675,4339.4043,4266.4517,4308.0478,51303478,3.73E+10
4330.6465,4341.2033,4285.2144,4322.5935,51502815,3.86E+10
4337.1025,4439.0458,4331.3785,4436.0023,65786546,4.73E+10
4443.1572,4471.2565,4378.4604,4405.0861,63613910,4.78E+10
4393.324,4417.6041,4381.3236,4408.9142,48093612,3.58E+10
4395.5702,4398.063,4365.1182,4373.0273,50430781,3.72E+10
4359.3122,4396.4047,4350.2267,4381.3803,53940348,4.01E+10
4410.9593,4432.3298,4397.4243,4419.6086,51755054,4.13E+10
4411.0884,4483.3157,4405.8361,4476.8102,66047596,5.21E+10
4502.7021,4532.2794,4445.9731,4456.1979,74275973,5.53E+10
4536.2104,4538.423,4492.0568,4506.2466,76280213,5.63E+10
4515.1735,4536.8317,4460.3878,4483.6634,96265752,7.26E+10
4376.6511,4385.0031,4291.8111,4334.0405,63848789,4.40E+10
4345.703,4473.3074,4344.9003,4462.7925,77102481,5.26E+10
4441.8569,4441.8569,4333.0553,4389.8322,72507931,5.06E+10
4387.6515,4416.357,4361.0232,4393.2898,62352710,4.38E+10
4367.4619,4408.1135,4347.7472,4371.4238,68584699,4.56E+10
4374.7644,4547.5147,4365.3486,4542.1102,92074828,6.42E+10
4551.3264,4583.3734,4528.2409,4562.6424,75274993,5.42E+10
4554.6747,4564.5342,4476.4164,4483.378,90156627,6.53E+10
4537.4493,4645.9,4535.8739,4629.1263,103124225,7.63E+10
4670.737,4677.9674,4612.4837,4660.475,111015106,8.25E+10
4659.0965,4691.5609,4609.8319,4625.0038,110671824,8.24E+10
4619.8141,4619.8141,4539.9556,4540.8808,98305200,6.97E+10
4545.5089,4600.1289,4534.5243,4551.7973,112598830,7.40E+10
4563.5351,4588.4964,4422.9479,4430.9498,128710363,8.50E+10
4481.6881,4481.7736,4354.4675,4360.6321,86990536,5.99E+10
4368.6143,4396.3932,4348.8119,4363.2135,67424960,4.58E+10
4382.3286,4450.9818,4379.8833,4442.6555,72145355,5.15E+10
4415.136,4479.6944,4414.0703,4437.7218,78086368,5.89E+10
4438.0965,4440.1054,4385.3273,4427.3572,69803049,5.12E+10
4440.8274,4466.1357,4375.0414,4427.6324,87777277,6.62E+10
4437.9456,4437.9818,4360.8748,4366.734,96892168,7.58E+10
4298.9837,4367.7304,4294.8669,4299.4595,86059142,6.50E+10
4272.5518,4298.2426,4204.3595,4207.7588,74687765,5.32E+10
4204.5424,4233.7942,4096.136,4145.3966,72834650,5.23E+10
4162.5255,4227.6435,4144.8064,4220.635,57451570,4.13E+10
4233.9585,4294.5553,4217.7896,4260.9102,67983621,4.68E+10
4234.4208,4240.5841,4103.5602,4124.1854,69687206,4.84E+10
4245.4884,4297.3708,4207.1648,4233.8377,62823482,4.43E+10
4253.5561,4350.7285,4228.3294,4336.4461,74668065,5.44E+10
4333.1445,4375.5985,4165.7571,4165.7571,92958319,6.95E+10
4127.9854,4130.9325,3948.5593,3958.4458,69561578,4.99E+10
4018.4614,4104.3335,4013.6486,4104.3335,59783911,4.04E+10
4133.3832,4167.7603,4038.4243,4147.3455,69523881,4.71E+10
4099.6831,4221.3422,4076.8707,4193.3791,61076659,4.40E+10
4199.1532,4317.7101,4195.8308,4283.3557,62291848,4.48E+10
4278.0353,4300.0061,4136.6293,4267.3555,81525149,5.67E+10
4307.4208,4503.1983,4274.6995,4483.2662,90563601,6.45E+10
4629.8877,4655.5462,4586.8864,4634.6392,51339637,3.95E+10
4634.8939,4685.2177,4612.6352,4652.4876,50437454,4.12E+10
4646.4929,4737.2892,4639.4004,4722.4176,63275664,4.95E+10
4800.7287,4802.1578,4746.1771,4762.3345,57268640,4.59E+10
4755.3803,4817.6168,4754.2773,4812.6445,61437672,4.71E+10
4815.6306,4841.7044,4782.3906,4794.0697,64719556,5.17E+10
4792.5507,4810.3431,4763.2055,4774.7923,52654240,4.26E+10
4805.2151,4813.2902,4721.6883,4743.8051,65895196,5.25E+10
4733.4806,4761.4084,4723.3049,4734.4822,56398974,4.36E+10
4736.8934,4772.9524,4664.1301,4673.9479,67055856,5.57E+10
4683.5056,4684.2885,4584.4336,4588.2344,54432326,4.46E+10
4602.3901,4649.9497,4586.3157,4649.9497,49338946,3.79E+10
4670.0799,4724.003,4669.9429,4720.7775,56447930,4.49E+10
4721.2121,4752.8965,4655.2143,4727.4302,55692102,4.73E+10
4693.9743,4733.5829,4681.1267,4700.8996,42540882,3.85E+10
4702.9032,4738.2588,4669.4177,4702.8347,49968007,4.22E+10
4704.8782,4794.0136,4701.289,4792.5991,51326475,4.54E+10
4791.7779,4867.5336,4759.4919,4796.8356,53600072,5.32E+10
4793.3454,4849.1761,4773.8777,4800.935,45868494,4.46E+10
4815.0343,4886.2734,4814.9568,4877.1141,58403543,4.72E+10
4890.2806,4905.016,4828.5239,4833.8785,61024914,5.50E+10
4838.873,4840.1523,4754.8097,4808.3791,52902602,4.65E+10
4814.8237,4862.4442,4805.207,4854.9649,48012054,4.21E+10
4867.1214,4952.6076,4861.0555,4937.6506,54158462,4.74E+10
